name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Matt LaCosse,TE,NWE,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,2.9,3.4
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,4.4,6.4
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,2.8,3.3
Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,8.3,9.3,10.3
Demetrius Harris,TE,CLE,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,2.8,3.3
Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.8,5.3
Vyncint Smith,WR,NYJ,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.8,5.3
Ben Watson,TE,NWE,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,2.8,3.3
Tavon Austin,WR,DAL,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.2,4.2
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.7,5.2
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.7,5.2
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.1,4.1
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.6,5.1
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.6,5.1
Geronimo Allison,WR,GNB,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,4.0
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.4,2.9
T.J. Hockenson,TE,DET,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,4.8,7.8
Jesper Horsted,TE,CHI,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,7.8,8.3,8.8
Dawson Knox,TE,BUF,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,3.2,4.7
Jimmy Graham,TE,GNB,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.1,2.6
JJ Arcega-Whiteside,WR,PHI,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,7.5,8.0,8.5
Ventell Bryant,WR,DAL,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,7.5,8.0,8.5
Phillip Dorsett,WR,NWE,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.5,3.5
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,3.0,4.5
Foster Moreau,TE,OAK,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Zay Jones,WR,OAK,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Mohamed Sanu,WR,NWE,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.9,4.4
Tre'Quan Smith,WR,NOR,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Ashton Dulin,WR,IND,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Cody Hollister,WR,TEN,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,7.3,7.8,8.3
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,2.2,3.2
Willie Snead,RB,BAL,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Andrew Beck,ERROR CHECK ME,DEN,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Keelan Doss,WR,OAK,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Da'Mari Scott,WR,NYG,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,7.0,8.0,9.0
Josh Gordon,WR,SEA,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Hunter Henry,TE,LAC,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0
Daniel Brown,TE,NYJ,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Will Fuller,WR,HOU,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Andre Patton,WR,LAC,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Nick Vannett,TE,PIT,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Jeff Wilson,RB,SFO,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Kenjon Barner,RB,ATL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.6,2.6
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Nick O'Leary,TE,JAX,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Irv Smith,TE,MIN,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Michael Walker,WR,JAX,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Braxton Berrios,WR,NYJ,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Deon Cain,WR,PIT,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Seth Roberts,WR,BAL,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Greg Ward,WR,PHI,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.7,1.2
Patrick Ricard,RB,BAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.7,1.2
Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Olabisi Johnson,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Marcedes Lewis,TE,GNB,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.1,6.6,7.1
Jason Sanders,ERROR CHECK ME,MIA,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.1,6.6,7.1
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Troymaine Pope,RB,LAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Trey Hopkins,ERROR CHECK ME,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tremon Smith,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
