name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Parris Campbell,WR,IND,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.9,5.4
Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.4,4.4
Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Dontrelle Inman,WR,LAC,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,2.8,3.3
Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.8,5.3
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,2.7,3.2
Richie James,WR,SFO,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.20000000000000015,1.2000000000000002,2.2
John Ross,WR,CIN,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.20000000000000015,1.2000000000000002,2.2
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,4.0,6.0
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,4.0
Dante Pettis,WR,SFO,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,8.0,10.0,12.0
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,4.0
Marcedes Lewis,TE,GNB,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.4,2.9
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.4,2.9
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.9,3.9
Malik Turner,WR,SEA,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.9,3.9
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.3,2.8
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,7.8,8.8,9.8
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,3.0,4.5
Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,3.0,4.5
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.5,3.5
Ted Ginn,WR,NOR,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.5,3.5
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Logan Thomas,TE,DET,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Ricky Seals-Jones,TE,CLE,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,1.9,2.4
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Jesse James,TE,DET,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
KeeSean Johnson,WR,ARI,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.8,4.3
Lance Kendricks,TE,LAC,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Luke Stocker,TE,ATL,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,2.7,4.2
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,2.6,4.1
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
JJ Arcega-Whiteside,WR,PHI,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Nick Bawden,RB,DET,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Deon Cain,WR,IND,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0
Damiere Byrd,WR,ARI,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Michael Crabtree,WR,ARI,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,2.4,3.9
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Geoff Swaim,TE,JAX,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Javon Wims,WR,CHI,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.7,2.7
Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Byron Pringle,WR,KAN,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Adam Shaheen,TE,CHI,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Chris Hogan,WR,CAR,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Allen Hurns,WR,MIA,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Travis Benjamin,WR,LAC,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.5,2.5
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Kenjon Barner,RB,ATL,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Robert Tonyan,TE,GNB,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Tommy Sweeney,TE,BUF,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Demetrius Harris,TE,CLE,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.2,6.7,7.2
Blake Bell,TE,KAN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
T.J. Hockenson,TE,DET,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Foster Moreau,TE,OAK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Geronimo Allison,WR,GNB,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.1,0.4,0.9
T.J. Jones,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Martin,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,WR,NWE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Deonte Harris,RB,NOR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Chad Beebe,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby McCain,ERROR CHECK ME,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Reiter,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adoree' Jackson,WR,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
