name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
N'Keal Harry,WR,NWE,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,3.3,4.8
Johnny Holton,WR,PIT,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.3,2.8
Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.6,3.6
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,7.6,8.6,9.6
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Seth Roberts,WR,BAL,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,7.5,8.0,8.5
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,3.5,5.5
Ross Dwelley,TE,SFO,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,13.4,15.4,17.4
Ted Ginn,WR,NOR,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,7.4,8.4,9.4
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
KeeSean Johnson,WR,ARI,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-0.6000000000000001,0.3999999999999999,1.4
Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Willie Snead,RB,BAL,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,7.1,8.1,9.1
T.J. Logan,RB,TAM,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Javon Wims,WR,CHI,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Ben Koyack,TE,JAX,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Byron Pringle,WR,KAN,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Trey Quinn,WR,WAS,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Mike Thomas,WR,LAR,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Reggie Bonnafon,RB,CAR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Stephen Carlson,TE,CLE,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,6.8,7.3,7.8
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Foster Moreau,TE,OAK,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,6.8,7.8,8.8
Jakobi Meyers,WR,NWE,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Nick Vannett,TE,PIT,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.6,7.1,7.6
T.J. Hockenson,TE,DET,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Andy Isabella,WR,ARI,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Tyler Kroft,TE,BUF,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.6,2.6
Marquise Goodwin,WR,SFO,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Josh Oliver,TE,JAX,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.5,2.5
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Christian Blake,WR,ATL,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Troy Fumagalli,TE,DEN,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.3,6.8,7.3
Matt LaCosse,TE,NWE,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,1.3,2.3
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Hale Hentges,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Wyatt Teller,ERROR CHECK ME,CLE,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-0.5,0.0,0.5
Vyncint Smith,WR,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Mike Hughes,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desmond King,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Anthony Thomas,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Okereke,ERROR CHECK ME,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
