name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
KeeSean Johnson,WR,ARI,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.9,3.9
Marcedes Lewis,TE,GNB,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.9,3.9
Pharaoh Brown,TE,CLE,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.3,2.8
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,7.8,8.3,8.8
Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.2,2.7
Geoff Swaim,TE,JAX,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,3.2,4.7
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.6,3.6
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,7.6,8.6,9.6
Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.5,3.5
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,3.0,4.5
Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Keelan Doss,WR,OAK,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,1.9,2.4
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.9,4.4
Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,1.9,2.4
Bobo Wilson,WR,TAM,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,1.9,2.4
Mack Hollins,WR,PHI,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Byron Pringle,WR,KAN,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Adam Shaheen,TE,CHI,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Darius Slayton,WR,NYG,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Justin Watson,WR,TAM,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Robert Davis,WR,WAS,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,2.1,3.1
Robert Tonyan,TE,GNB,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.5,4.0
Trey Quinn,WR,WAS,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Isaiah Ford,WR,MIA,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Mecole Hardman,WR,KAN,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-1.1,-0.10000000000000007,0.8999999999999999
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Diontae Spencer,WR,DEN,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Damion Willis,WR,CIN,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
J.P. Holtz,TE,CHI,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Chris Hogan,WR,CAR,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Andre Roberts,WR,BUF,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Adam Thielen,WR,MIN,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.6,2.6
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Marqise Lee,WR,JAX,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.5,2.5
Irv Smith,TE,MIN,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Nick Bawden,RB,DET,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,1.4,2.4
Delanie Walker,TE,TEN,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Zach Line,RB,NOR,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
T.J. Jones,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Brown,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Anthony Thomas,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
