name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Marquise Goodwin,WR,SFO,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.5,3.5
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,4.0,6.5
Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
KeeSean Johnson,WR,ARI,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Donte Moncrief,WR,PIT,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.5,4.0
Bobo Wilson,WR,TAM,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-1.0,-0.5,0.0
Pharaoh Brown,TE,CLE,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Jesse James,TE,DET,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Trey Quinn,WR,WAS,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Levine Toilolo,TE,SFO,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Josh Gordon,WR,NWE,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.6,2.6
Patrick Ricard,RB,BAL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Fred Brown,WR,DEN,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Vyncint Smith,WR,NYJ,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Geoff Swaim,TE,JAX,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Nick Vannett,TE,PIT,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Darrius Shepherd,WR,GNB,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9,-1.4,-0.8999999999999999
Travis Benjamin,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Luke Stocker,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Drew Sample,TE,CIN,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.1,0.4,0.9
Ryan Switzer,WR,PIT,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.2,0.3,0.8
Kaleb McGary,ERROR CHECK ME,ATL,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-0.3,0.2,0.7
Ray-Ray McCloud,WR,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Maurkice Pouncey,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Kilgore,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor McGovern,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
