name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Dawson Knox,TE,BUF,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,2.1,3.1
Josh Gordon,WR,SEA,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
N'Keal Harry,WR,NWE,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,7.0,7.5,8.0
O.J. Howard,TE,TAM,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Geronimo Allison,WR,GNB,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,2.4,3.9
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Tevin Jones,WR,PIT,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Kenjon Barner,RB,ATL,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Stephen Carlson,TE,CLE,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Robert Tonyan,TE,GNB,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Jimmy Graham,TE,GNB,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Jesse James,TE,DET,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Cody Latimer,WR,NYG,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Marquez Valdes-Scantling,WR,GNB,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Kenny Stills,WR,HOU,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Zay Jones,WR,OAK,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.5,2.5
Matt LaCosse,TE,NWE,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Jason Witten,TE,DAL,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Jesper Horsted,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Foster Moreau,TE,OAK,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Danny Vitale,RB,GNB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Dennis Kelly,ERROR CHECK ME,TEN,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.1,6.6,7.1
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Vita Vea,ERROR CHECK ME,TAM,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.1,6.6,7.1
Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Diontae Spencer,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Rashaan Gaulden,ERROR CHECK ME,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Michael Walker,WR,JAX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
James Burgess,ERROR CHECK ME,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
DeAndre Carter,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,ERROR CHECK ME,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
