name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Nick Vannett,TE,PIT,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Clive Walford,TE,MIA,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,6.7,7.2,7.7
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Andre Roberts,WR,BUF,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Deon Yelder,TE,KAN,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Geronimo Allison,WR,GNB,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,2.1,3.6
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Zach Line,RB,NOR,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.5,2.5
Nick Bawden,RB,DET,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Drew Sample,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Kaden Smith,TE,NYG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Myles Gaskin,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.2,0.3,0.8
Trey Hopkins,ERROR CHECK ME,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurkice Pouncey,TE,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
James Winchester,ERROR CHECK ME,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germain Ifedi,ERROR CHECK ME,SEA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
