name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,3.4,4.9
Damiere Byrd,WR,ARI,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
Jacob Hollister,TE,SEA,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,7.8,9.3,10.8
Luke Stocker,TE,ATL,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.3,2.8
Deonte Harris,RB,NOR,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,3.2,4.7
Logan Thomas,TE,DET,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.2,2.7
Fred Brown,WR,DEN,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.1,2.6
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.1,2.6
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.5,3.5
Trey Quinn,WR,WAS,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Nick Vannett,TE,PIT,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Hale Hentges,TE,WAS,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,13.3,14.8,16.3
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.3,3.3
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,7.2,8.2,9.2
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Allen Hurns,WR,MIA,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,7.2,7.7,8.2
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,2.2,3.2
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,2.2,3.2
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,2.1,3.1
A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,7.1,8.1,9.1
Antonio Callaway,WR,CLE,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,2.1,3.1
Seth Devalve,TE,JAX,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Jaeden Graham,TE,ATL,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Marcedes Lewis,TE,GNB,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,7.1,8.1,9.1
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Foster Moreau,TE,OAK,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Austin Carr,WR,NOR,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.9,2.9
Maxx Williams,TE,ARI,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Marqise Lee,WR,JAX,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
DeAndrew White,WR,CAR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Geronimo Allison,WR,GNB,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Luke Willson,TE,SEA,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Josh Oliver,TE,JAX,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Demarcus Robinson,WR,KAN,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.6,2.6
Lee Smith,TE,BUF,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Duke Williams,WR,BUF,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Jakobi Meyers,WR,NWE,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Dante Pettis,WR,SFO,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.5,7.0,7.5
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,1.4,2.4
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Marquez Valdes-Scantling,WR,GNB,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Stanley Morgan,WR,CIN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.7,1.2
Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.7,1.2
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Michael Deiter,ERROR CHECK ME,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.1,0.4,0.9
Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.1,0.4,0.9
Tyler Ervin,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
